imu_az_mean,imu_az_std,imu_az_slope,altitude_mean,altitude_std,altitude_slope,throttle_mean,throttle_std,throttle_slope
11.37375267,2.2778244280340805,-0.5579983850000001,392.48599853530004,0.5112247883071444,-0.0470001221000075,1367.2,35.11504900561445,8.8
10.83634825,2.247805975407228,-1.07480884,392.50999755870004,0.5160011240714033,0.04799804680000079,1376.8,45.67712775558499,19.2
10.642176580000001,2.1413720939335197,-0.38834334000000015,392.4674972535,0.5454745339579543,-0.08500061040000446,1386.0,52.46797965320294,18.4
10.79123766,2.2696584619543563,0.29812216000000014,392.3584976197,0.681316661203184,-0.21799926759999835,1394.8,57.0395574238715,17.6
10.893717152499999,2.3909519178935605,0.20495898500000037,392.21299743655,0.8907457827330489,-0.29100036629999976,1408.8,59.23362408482398,28.0
10.949615057499999,2.475262966937044,0.11179581000000027,392.03099670405,1.1506785384118643,-0.3640014650000012,1428.0,53.79797600488545,38.4
11.137412405000001,2.6663942918040426,0.3755946950000002,391.82699584955003,1.3029234740113385,-0.40800170899999555,1440.8,43.76909107273461,25.6
11.457109195000001,2.83114284817566,0.6393935800000001,391.60099487305,1.3620971969524807,-0.45200195300000134,1447.2,35.11504900561392,12.8
11.782689975,2.7466790992592682,0.6511615599999999,391.46499328615,1.2771285462993316,-0.2720031737999989,1450.8,29.275700959441888,7.2
12.114154745,2.375202211899856,0.66292954,391.41899108885,1.2068360508108489,-0.0920043946000078,1451.6,27.933253778725216,1.6
12.23085388,2.1775992094524868,0.23339827,391.51148986814997,1.3697605167104743,0.18499755860000278,1450.4,29.102119052284365,-2.4
12.13278738,2.3757588751765373,-0.19613300000000003,391.74248962405,1.739276547838225,0.4619995117999906,1447.2,29.68276716660132,-6.4
11.87389182,2.6555429206924077,-0.5177911199999997,392.0984893799,2.1101286674281625,0.7119995117000031,1443.2,30.45141850372304,-8.0
11.4541672,2.757603901658537,-0.8394492400000001,392.5794891357,2.405094638690264,0.9619995116000041,1438.4,31.28080703704562,-9.6
11.072688515,2.6532026041291776,-0.7629573700000002,393.1039886474,2.481599100121028,1.0489990233999946,1429.6,30.64927042814828,-17.6
10.729455765,2.3665053743144924,-0.6864655000000003,393.671987915,2.3109343593538285,1.1359985351999966,1416.8,23.985180609886317,-25.6
10.46173422,2.042215339363966,-0.53544309,394.22798767085,1.9999608597491807,1.1119995116999917,1404.4,28.500292396160347,-24.8
10.26952388,1.719274464307789,-0.38442067999999985,394.77198791495005,1.4745926050404516,1.0880004882000094,1392.4,40.28564674090875,-24.0
10.168025052499999,1.591865717770064,-0.20299765500000005,395.23098907459996,1.0201440179198247,0.9180023193000011,1380.8,47.508595713477135,-23.2
10.157237737500001,1.5857845463813254,-0.021574629999999928,395.6049911498,0.7202470279412264,0.7480041504000041,1369.6,52.29659007366807,-22.4
10.2396135975,1.5566785733693644,0.1647517200000003,395.90649261464995,0.5764792417719923,0.6030029297000056,1358.0,52.73834784417566,-23.2
10.4151526325,1.297166985784581,0.35107807000000013,396.13549346915,0.6368741744714955,0.4580017090000069,1346.0,48.524907693540115,-24.0
10.4700698725,1.2041788217904206,0.10983447999999996,396.32299346915,0.7031794071427578,0.375,1335.2,41.77399510061946,-21.6
10.4043653175,1.3083548834422254,-0.13140910999999988,396.46899261465,0.7743244579675138,0.2919982910000044,1325.6,32.06659736652099,-19.2
10.260697895,1.4283359447477937,-0.28733484500000017,396.6134918212,0.7672929211105319,0.2889984131000006,1319.6,22.426175182880236,-12.0
10.039067605000001,1.4601066703509482,-0.44326057999999974,396.75649108880003,0.6817646315279909,0.2859985351999967,1317.2,16.765042996263546,-4.8
9.7904690275,1.3617617322101807,-0.49719715499999995,396.82999114985006,0.5807582223151061,0.1470001221000075,1318.8,19.690945465701557,3.2
9.668376235,3.7579910816996955,-1.6279039000000002,410.5729904172,4.038615511887981,1.4440002439999944,1148.8,52.68944655030814,-28.8
9.5247088125,3.5224696037446694,-0.28733484500000017,410.80948944060003,3.601552792336416,0.4729980467999894,1141.6,54.068269602214734,-14.4
10.0513259175,3.858920893984635,1.05323421,410.5604873654,3.9969747160955724,-0.4980041504000042,1141.6,54.068269602214734,0.0
10.7284751,3.7695008780050046,1.354298365,409.79298706025,4.646052532088051,-1.5350006102999942,1138.8,55.55537777749333,-5.6
11.55615636,2.8916167627954183,1.65536252,408.50698852514995,4.835927893516459,-2.571997070200007,1133.2,56.44426946604549,-11.2
12.145536025000002,2.1021309083489874,1.17875933,407.18048858624996,4.736228133112957,-2.652999877800005,1123.6,50.962295430598076,-19.2
12.496614095,1.545447698604834,0.7021561399999999,405.81348724354996,4.292792111205808,-2.734002685400003,1110.0,23.79542439676646,-27.2
12.61723589,1.3282446854415366,0.24124358999999984,404.51548767085,3.777965246967184,-2.595999145400003,1106.8,14.116971661404476,-6.4
12.507401410000002,1.4864180804081937,-0.2196689599999999,403.28648986815,3.1926083436490837,-2.4579956054000034,1114.0,24.67567403109581,14.4
12.3578499975,1.5476722240106722,-0.29910282499999996,402.13849029544997,2.84058931540614,-2.2959991454000033,1125.2,38.92100261355622,22.4
12.1685816525,1.4428501664420244,-0.37853669000000034,401.07148895275,2.8027739119346555,-2.1340026853999916,1140.4,54.53480030626727,30.4
11.967054995000002,1.2474895695148365,-0.40305331500000036,400.04498901380003,2.871417861479394,-2.0529998778999925,1155.6,62.60848362819712,30.4
11.753270025,0.8884660131357844,-0.42756994000000004,399.0589904786,3.0461862054492665,-1.9719970703999934,1170.8,65.9710374162616,30.4
11.51889109,0.7221302889980642,-0.4687578700000003,398.17049102789997,3.0485349815409615,-1.7769989013999976,1187.2,66.79454402203172,32.8
11.26391819,0.9173479127249967,-0.5099458000000002,397.3794906617,2.942916717031285,-1.5820007324000016,1204.8,64.40979911645634,35.2
11.019732604999998,1.074071199175449,-0.4883711700000003,396.61899108895,2.7242554150967138,-1.5209991455000023,1224.4,61.433251944240226,39.2
10.786334335000001,1.209495226383038,-0.46679654,395.88899230965,2.3824499346674584,-1.4599975586000027,1246.0,56.88975693782238,43.2
10.6377635875,1.291788599552517,-0.297141495,395.17549285894995,2.016515069051472,-1.4269989014000088,1265.2,50.70349538685198,38.4
10.574020362499999,1.3315037997848753,-0.1274864500000003,394.47849273684994,1.6166214095345395,-1.3940002442000037,1282.0,43.7467459107287,33.6
10.4828185175,1.320712710053532,-0.18240369000000028,393.87649230955,1.3369327101199968,-1.2040008545999967,1296.4,41.80164802705578,28.8
10.364158052499999,1.2118677928721722,-0.23732092999999993,393.36949157705,1.2489249891576302,-1.014001465000001,1308.4,44.7591083219701,24.0
10.202838660000001,1.0288931673234858,-0.3226387849999995,392.95999145495,1.2332531752315086,-0.8190002442000036,1320.8,44.5740332979249,24.8
9.998860339999998,0.6901440340243985,-0.40795663999999976,392.64799194325,1.292007461041111,-0.6239990234000061,1333.6,40.8444202635652,25.6
9.824792302499999,0.6327212699615237,-0.34813607499999966,392.3509918212,1.2450512867764132,-0.5940002441000047,1348.4,39.618177646126846,29.6
9.6806345475,0.8340523956049046,-0.28831551,392.06899108880003,1.0950890336573098,-0.5640014647999919,1365.2,41.098256248492206,33.6
9.6070846725,0.8969259817618226,-0.14709974999999992,391.7944900512,0.9041642156285524,-0.5490020751999964,1379.6,42.47666025791963,28.8
9.6041426775,0.8986755714071741,-0.005883989999999883,391.5274887084,0.6416174215777747,-0.5340026856000009,1391.6,44.44022202164835,24.0
9.7855657025,1.016160264198976,0.3628460499999999,391.27948760975,0.47562807063939844,-0.4960021972999925,1402.8,42.959412369248966,22.4
10.1513537475,1.4766419297232127,0.7315760900000001,391.05048675525006,0.49141129219564217,-0.4580017089999956,1413.2,38.415274739788224,20.8
10.382300355,1.657043682372664,0.4618932149999999,390.8659866332,0.5298510485706366,-0.3690002441000047,1421.6,33.370645783384006,16.8
10.478405525000001,1.7156640050707548,0.1922103400000001,390.7259872436,0.5872244596823655,-0.27999877920000243,1428.0,28.59681411937117,12.8
10.399952325,1.7263433714834695,-0.15690640000000008,390.62198791505,0.593876524913447,-0.20799865709999493,1434.4,22.0866978569073,12.8
10.146940755,1.9078019216463595,-0.5060231400000001,390.55398864755,0.5807529765767686,-0.1359985349999988,1440.8,11.123548594465088,12.8
10.2964921675,1.8871261643064594,0.29910282499999996,390.47898864754995,0.5354345121591594,-0.15,1442.0,7.831560082986429,2.4
10.8486065625,1.9816703717425401,1.10422879,390.39698791505,0.43976437644980737,-0.16400146500000118,1438.0,14.267289706025066,-8.0
11.1055407925,1.8191041313157006,0.5138684599999997,390.42798767085003,0.5072338567194484,0.061999511600004095,1434.8,15.32463521407729,-6.4
11.067294857499999,1.8690473999207935,-0.07649187000000027,390.57198791495,0.8067741374121953,0.2880004882000094,1432.4,14.167254889752085,-4.8
10.845174235,1.9851877617225837,-0.4442412449999999,390.79798736565004,1.0608866668159627,0.45199890140000887,1432.4,14.167254889752085,0.0
10.439178925,1.8590636998760872,-0.8119906199999999,391.10598602295,1.2333229551958076,0.6159973145999971,1434.8,17.893512169998097,4.8
10.0640745625,1.7680704462332302,-0.7502087249999996,391.4089859009,1.2861062174376852,0.6059997559000067,1438.0,21.43724692108682,6.4
9.7198611475,1.7190240520545603,-0.6884268299999998,391.70698699950003,1.2394334650103664,0.5960021971999936,1442.0,24.53115932396728,8.0
9.6639632425,1.723906689674407,-0.11179580999999991,391.94998626705,1.1268135255221934,0.48599853509999774,1445.2,26.26700507396386,6.4
9.896380847500001,1.602394890123483,0.46483520999999983,392.13798370355,0.9770936701010621,0.3759948730000019,1447.6,27.224172265757527,4.8
9.7806623775,1.576813652793619,-0.23143694000000004,392.2904830932,0.7832872523741328,0.3049987793000014,1452.8,27.181693185755112,10.4
9.3168078325,0.81781375712015,-0.9277090900000001,392.407484436,0.5434110057614938,0.23400268560000087,1460.8,22.611698054081728,16.0
9.1804953975,0.5388556124819476,-0.2726248699999999,392.4124862671,0.534231271537131,0.010003662199994778,1466.4,16.351690364541728,11.2
9.371725072500002,0.6809761501416349,0.38245935000000025,392.3054885865,0.6252781006796096,-0.21399536119999993,1469.6,9.83418075444906,6.4
9.543341447500001,0.7701500579966349,0.34323275,392.2099899293,0.6210643899765167,-0.1909973144000105,1470.8,7.315128919655163,2.4
9.6953445225,0.8313736592809414,0.30400615000000003,392.1259902955,0.5438291802424178,-0.16799926759999834,1470.0,8.055363982400413,-1.6
9.7943916875,0.765547945690988,0.19809432999999999,392.09849090585,0.5017329701953518,-0.05499877930000139,1469.6,8.044321668803184,-0.8
9.8404829425,0.6811189286386177,0.09218250999999995,392.12749176035,0.5566570706217873,0.05800170900000694,1469.6,8.044321668803184,0.0
9.872354555,0.6589220716668004,0.06374322499999963,392.19849243175,0.653405818141549,0.14200134279999474,1469.2,8.011103405763992,-0.8
9.890006525,0.6697502415149652,0.03530394000000001,392.31149292005,0.7500248642079392,0.2260009766000053,1468.4,8.52708104284094,-1.6
9.90079384,0.6649860047343836,0.021574629999999928,392.47099304215,0.8342031225948744,0.3190002441999923,1467.2,8.175845182273907,-2.4
9.9047165,0.6591239397306223,0.0078453200000002,392.67699279805004,0.8785696565473491,0.4119995117999906,1465.6,5.719362823879877,-3.2
9.860096242500001,0.6805185865822677,-0.08924051499999983,392.91149139425,0.8555051782469856,0.4689971924000019,1464.0,5.9628479400052745,-3.2
9.7669330675,0.6232109143310081,-0.18632635000000022,393.17448883074997,0.7269838837205981,0.5259948729999906,1462.4,8.682037651257296,-3.2
9.676221555,0.5400695865427115,-0.18142302500000013,393.42448883074997,0.6266373513492459,0.5,1459.6,12.98888413649091,-5.6
9.587961705000001,0.41800953469251695,-0.17651970000000006,393.66149139425,0.5703174372726837,0.4740051269999981,1455.6,18.032070196059923,-8.0
9.564916077499998,0.41364647837150526,-0.04609125500000033,393.90399169945005,0.6264898679107556,0.4850006104000045,1451.6,19.363195328597335,-8.0
9.6070846725,0.34985490172295125,0.08433718999999976,394.15198974635,0.7729831966853115,0.4959960937999995,1447.6,17.833800616933235,-8.0
9.5492254375,0.3966426586860494,-0.11571846999999984,394.3949890139,0.8404245863121842,0.48599853509999774,1444.8,16.416793569732096,-5.6
9.391338372499998,0.36123046678334136,-0.31577412999999976,394.6329895021,0.8516764347509487,0.47600097639999606,1443.2,15.526321736546427,-3.2
9.2922912075,0.405166518024727,-0.19809432999999999,394.83549041755,0.8092068591053495,0.4050018309000052,1440.0,13.984117975605207,-6.4
9.2520839425,0.45120922514893935,-0.08041453000000018,395.00249176025,0.7336808819083327,0.334002685400003,1435.2,11.28223776070069,-9.6
9.315336835,0.510107123211032,0.12650578500000015,395.14549255365,0.6238972206618387,0.2860015868000005,1430.4,11.654279137823869,-9.6
9.482049884999999,0.8269396193510753,0.33342610000000017,395.26449279775,0.48018488281423677,0.23800048820000938,1425.6,14.871299726508516,-9.6
9.6119879975,0.9640575131513469,0.259876225,395.39399261460005,0.34950983537937547,0.25899963370000023,1421.2,18.766400234937887,-8.8
9.705151172499999,1.0258854063095342,0.18632634999999986,395.5339920042,0.26671795475589016,0.27999877920000243,1417.2,22.865792014372612,-8.0
9.728196800000001,1.0241521558449276,0.04609125499999998,395.6439926145,0.30156261308383303,0.2200012205999883,1412.0,25.854292572889108,-10.4
9.68112488,1.0574653170223518,-0.09414383999999991,395.72399444549995,0.39272166179685813,0.16000366199999688,1405.6,27.142422720000837,-12.8
9.645820939999998,1.0875580253923582,-0.07060788000000003,395.7904953,0.439804908801961,0.13300170899999558,1398.4,26.546395444790974,-14.4
9.62228498,1.111211682076306,-0.047071920000000135,395.843495178,0.46429502230684727,0.10599975599999426,1390.4,23.10940164618189,-16.0
9.682595877499999,1.0708401043177151,0.12062179500000028,395.9014938353,0.4653341624278922,0.11599731459999703,1383.6,19.178691879852842,-13.6
9.8267536325,1.008596061151136,0.28831551,395.9644912719,0.43774020441610045,0.1259948731999998,1378.0,15.11437873167656,-11.2
9.8228309725,1.0079114223363483,-0.0078453200000002,396.0044906616,0.38772161923086185,0.07999877940000033,1374.8,10.840254199566706,-6.4
9.6708278975,0.8499381117619709,-0.30400615000000003,396.0214920044,0.3504619076977602,0.03400268559998949,1374.0,9.285592184795501,-1.6
9.5943360275,0.7395592986427283,-0.1529837399999998,395.91799163819996,0.5717450625653084,-0.20700073240000166,1375.2,11.745448290962303,2.4
9.5933553625,0.7379074234409911,-0.0019613299999999612,395.69398956299995,0.8876031744112042,-0.4480041504000042,1378.4,16.56770620481313,6.4
9.7870367,0.9962133132930558,0.387362675,395.39798736575,1.1480466259867992,-0.5920043944999975,1381.6,18.968980526700367,6.4
10.175380039999999,1.2861753697096994,0.7766866799999999,395.02998504645,1.349120447679534,-0.7360046386000022,1384.8,19.84831367032655,6.4
10.5818656825,1.393369812844091,0.812971285,394.62248382575,1.510239733737511,-0.8150024413999972,1387.2,19.025129580522503,4.8
11.0064936275,1.3419473791848158,0.8492558899999999,394.17548370365,1.6255438713189188,-0.8940002441999922,1388.8,17.466157753403692,3.2
11.259995530000001,1.2166619530957545,0.5070038049999998,393.783984375,1.5620175372025764,-0.7829986572999929,1391.2,15.178932768812134,4.8
11.34237139,1.153493933210395,0.16475171999999993,393.4479858398,1.3645446255167815,-0.6719970703999933,1394.4,11.80583659796711,6.4
11.3242290875,1.1787401344458655,-0.03628460499999982,393.26248626705,1.1267280806861122,-0.37099914550000224,1399.6,14.041209191365287,10.4
11.2055686225,1.384728168906722,-0.23732092999999993,393.22748565675,1.0572825458570196,-0.07000122059999966,1406.8,23.020763574557783,14.4
11.041307235,1.5888097985933383,-0.3285227749999997,393.28948669439995,1.157829322738354,0.12400207529999534,1413.2,29.031783349366954,12.8
10.831444925000001,1.7662893165549447,-0.4197246199999999,393.44848937999996,1.326510757982894,0.3180053712000017,1418.8,33.78625624586502,11.2
10.598046655,1.7928703138864457,-0.46679653999999965,393.6104919435,1.3979321784158882,0.32400512699999806,1424.0,35.87633079219861,10.4
10.341112425,1.6371362741964488,-0.5138684599999997,393.7754943849,1.3836954732883113,0.33000488280000584,1428.8,36.11340163675986,9.6
10.097907505,1.4075289331089904,-0.48640984,393.9624954225,1.281731542493353,0.3740020752000078,1434.0,33.901819026911994,10.4
9.868431895,1.0705111306991368,-0.45895121999999977,394.1714950563,1.0369577240747472,0.41799926759999834,1439.6,28.123536998988946,11.2
9.7100544975,0.8401476923375509,-0.3167547949999996,394.32399444595,0.8113951952488866,0.30499877929999003,1444.0,21.908902300210567,8.8
9.6227753125,0.7430771135711682,-0.17455836999999974,394.41999359144995,0.637340528276096,0.19199829099999305,1447.2,15.526321736549258,6.4
9.6276786375,0.7444060937344237,0.009806649999999806,394.42299346935,0.6345022221148212,0.005999755799996365,1446.8,16.11624439295669,-0.8
9.7247644725,0.6645168279998103,0.1941716699999997,394.33299407965,0.6034846079735919,-0.17999877940000034,1442.8,17.389652095432226,-8.0
9.808120997500001,0.5568341507769953,0.1667130499999999,394.2504943848,0.5254099432221513,-0.16499938969999448,1439.6,15.93877173575841,-6.4
9.8777482125,0.4161716651639969,0.1392544300000001,394.17549438479995,0.38607467572573884,-0.15,1437.2,12.65613597342971,-4.8
9.881670872499999,0.4109575980960897,0.007845319999999845,394.17799377445,0.3911893612869807,0.004998779300012757,1435.2,9.942054337238687,-4.0
9.8198889775,0.4174586074682939,-0.12356379000000003,394.25799255375,0.5082054074334666,0.15999755860000278,1433.6,8.044321668809106,-3.2
9.7375131175,0.39343866162953095,-0.16475171999999993,394.3689926148,0.595687156345894,0.22200012209999614,1433.2,7.554248252925415,-0.8
9.6345432925,0.303992529347638,-0.2059396500000002,394.51099395759996,0.6366567240065845,0.28400268560000086,1434.0,8.273115764003622,1.6
9.5011728525,0.2974688323554182,-0.2667408800000004,394.63449554454996,0.5976904489554095,0.2470031739000092,1435.6,9.323804659767163,3.2
9.3374017975,0.4086630422994514,-0.3275421100000003,394.73949737565,0.4923726691696745,0.21000366220000616,1438.0,10.198039027193667,4.8
9.375647732500001,0.4728620809252001,0.0764918699999999,394.72549743670004,0.5202540794350248,-0.027999877899992497,1442.0,11.813363431120075,8.0
9.615910657499999,0.970551362124897,0.4805258500000001,394.5924957277,0.7915306230275578,-0.26600341799999117,1447.6,13.393198937444094,11.2
9.91060049,1.3103244530119087,0.5893796649999998,394.37049407970005,1.1108854517628755,-0.44400329599999394,1451.6,14.167254889755158,8.0
10.25971723,1.570704734509593,0.6982334800000001,394.05949249270003,1.4292191009652728,-0.6220031739999967,1454.0,14.757295747458636,4.8
10.6044209775,1.7321304306897338,0.689407495,393.70649108885,1.6203431126289143,-0.7060028077000083,1455.2,13.958669150195824,2.4
10.9447117325,1.8234824090057533,0.68058151,393.31148986815003,1.6929347764773743,-0.7900024414000086,1455.2,13.958669150195824,0.0
11.1339800775,1.7505458547549015,0.37853668999999995,393.04848937984997,1.5552896515996177,-0.5260009765999939,1455.6,13.525284963116977,0.8
11.172226012500001,1.7132975813111577,0.07649187000000027,392.91748962395,1.3900310531620623,-0.26199951180000197,1456.4,12.988884136495212,1.6
11.1604580325,1.7308443233208703,-0.02353595999999989,392.901989746,1.3646764456098621,-0.030999755899995308,1458.8,13.472605951014101,4.8
11.0986761375,1.8479952593631002,-0.12356378999999987,393.00198974600005,1.538292674104099,0.2,1462.8,16.76504299627241,8.0
10.929511425,2.0084727871188575,-0.33832942499999985,393.22548980705,1.7999603233570014,0.4470001220999961,1464.8,18.066543665023456,4.0
10.652963895000001,2.0284773634201834,-0.5530950600000001,393.57248992915004,2.026849753249672,0.6940002441999923,1464.8,18.066543665023456,0.0
10.411720305,1.9363204970903138,-0.48248718,393.96248931885,2.094662760257926,0.779998779399989,1462.8,18.28660712106529,-4.0
10.205780655,1.755428699609027,-0.4118793,394.39548797615,1.9706354977438836,0.8659973145999971,1458.8,21.170209677232,-8.0
10.010628319999999,1.5214961202626738,-0.3903046700000001,394.8409881593,1.6964106120546534,0.8910003662999998,1455.2,25.14314574149309,-7.2
9.8262633,1.2119426287704893,-0.36873004000000015,395.2989898683,1.1535942646092194,0.9160034180000025,1452.0,29.51459149490791,-6.4
9.7051511725,1.0959514566296393,-0.242224255,395.65549011244997,0.6980409840384348,0.713000488299997,1448.8,32.09984423638494,-6.4
9.6472919375,1.1040898440395186,-0.1157184700000002,395.91048889175005,0.44654049862617773,0.5099975586000027,1445.6,33.317329491491606,-6.4
9.627188305,1.1229701446044675,-0.04020726500000009,396.0749877931,0.2932371733233234,0.3289978026999961,1441.6,32.17728667519909,-8.0
9.644840275,1.091422823003878,0.03530394000000001,396.1489868165,0.2870048696898411,0.14799804680000078,1436.8,26.984769366773154,-9.6
9.737022784999999,1.022820483862652,0.1843650199999999,396.1439865113,0.29049709511546257,-0.010000610400004462,1431.2,21.316660151162328,-11.2
9.903735834999999,1.074105024178864,0.33342610000000017,396.05998687749997,0.36509733487234425,-0.16799926759999834,1424.8,15.061355996210537,-12.8
9.8738255525,1.0750528103921695,-0.05982056500000006,395.9959884644,0.4208321105561243,-0.12799682619998975,1420.0,12.927146286448755,-9.6
9.6472919375,1.1107381050884577,-0.45306723000000027,395.95199127200004,0.4622403327634222,-0.08799438479999253,1416.8,14.581571322129593,-6.4
9.455571930000001,1.033226232254612,-0.383440015,395.91249237060003,0.48987422967303007,-0.07899780279999505,1416.8,14.581571322129593,0.0
9.29866553,0.8681338104905381,-0.31381279999999984,395.87749176020003,0.5078049495935062,-0.07000122079999756,1420.0,14.966629547100267,6.4
9.2461999525,0.8254498406059412,-0.10493115499999987,395.8214920043,0.499714535072342,-0.11199951180000198,1414.8,24.22487243402064,-10.4
9.298175197499999,0.8417550720349717,0.10395049000000008,395.7444931029,0.42936112933928444,-0.1539978028000064,1401.2,47.74189867285343,-27.2
9.250612945,0.8974623791677925,-0.09512450500000007,395.66699371325,0.33680730986640217,-0.15499877930001277,1384.4,62.8635205999658,-33.6
9.103513195,1.2038019606303392,-0.29419950000000006,395.58899383535,0.19190165910438203,-0.15599975580000774,1364.4,72.82124232209596,-40.0
8.850011292500001,1.3784312613033287,-0.5070038049999999,395.37999420159997,0.5573312223375517,-0.4179992674999994,1343.2,82.46857987540916,-42.4
8.4901072375,1.233069524826819,-0.71980811,395.039994812,1.1984991882047775,-0.6799987792000024,1320.8,91.61853281708687,-44.8
8.427344677499999,1.1789436322041735,-0.12552511999999966,394.4864944458,2.0142561135736536,-1.1070007324000017,1296.8,98.57292844499592,-48.0
8.661723612500001,1.4010688130336761,0.4687578700000003,393.719493103,2.901240548914442,-1.5340026856000009,1271.2,103.08658712191665,-51.2
8.8617792725,1.583034255350029,0.4001113199999999,392.71299285885,3.8354415097240624,-2.013000488299997,1241.6,99.31677714375496,-59.2
9.0275116575,1.7358239125959802,0.33146476999999985,391.46699371335,4.748321637912217,-2.4919982910000043,1208.0,81.47528595974539,-67.2
9.05938327,1.750977899109916,0.06374322499999963,390.0029937744,5.51539855688292,-2.9279998778999925,1182.0,67.94115100585256,-52.0
8.95739411,1.7347822487312694,-0.20397831999999988,388.320993042,6.0924310048212185,-3.364001464799992,1163.6,61.89453395360043,-36.8
9.0941968775,1.7152311643854488,0.27360553500000007,386.54899291995,6.272364126389358,-3.544000244099993,1147.2,53.49309405064525,-32.8
9.4697915725,1.471199158118612,0.7511893900000001,384.68699340825003,6.019213867142357,-3.723999023399995,1132.8,42.866200101142404,-28.8
9.68504754,1.1843688066271048,0.430511935,382.8174942017,5.75448179875014,-3.7389984130999894,1121.2,32.22421449779767,-23.2
12.915848382500002,3.3279146485625875,1.0650021900000002,407.99949493415,1.4328194517040704,-0.34199829099999307,1570.4,79.08813648919347,32.0
13.129633352500003,3.1878049454708406,0.4275699400000004,407.9479949952,1.3760320543592448,-0.1029998778999925,1582.0,68.20231341791502,23.2
13.0247021975,3.3175140273307906,-0.20986230999999975,408.0159942628,1.4827015761940283,0.1359985351999967,1589.2,56.727026676492606,14.4
13.045786494999998,3.2923864485514227,0.0421685949999997,408.1839935304,1.735050553752702,0.3359985351999967,1590.4,54.62437388402881,2.4
13.192886245,3.1086918945934934,0.29419949999999984,408.451992798,2.0831883238282223,0.5359985351999967,1585.6,61.94477827513397,-9.6
13.19386691,3.108087381430553,0.0019613299999999612,408.764492798,2.2512917799888306,0.625,1578.4,67.15024613175682,-14.4
13.048728490000002,3.0927850003152444,-0.2902768400000003,409.1214935304,2.219705811420428,0.7140014648000033,1568.8,67.40392339388615,-19.2
13.050689819999999,3.0947765169836323,0.003922659999999567,409.43999328625,2.0055855085262486,0.636999511700003,1558.8,62.226825226567534,-20.0
